algorithm,iterations,time
MIMIC50,150,82094.0
MIMIC50,150,84708.0
MIMIC50,150,86050.0
MIMIC50,150,87042.0
MIMIC50,150,90728.0
MIMIC50,150,98138.0
MIMIC50,200,102433.0
MIMIC50,200,102621.0
MIMIC50,200,103011.0
MIMIC50,200,106435.0
MIMIC50,200,108078.0
MIMIC50,200,114888.0
MIMIC50,200,119490.0
MIMIC50,200,92828.0
MIMIC50,200,95720.0
MIMIC50,200,98715.0
MIMIC50,300,128499.0
MIMIC50,300,132400.0
MIMIC50,300,132731.0
MIMIC50,300,134686.0
MIMIC50,300,134707.0
MIMIC50,300,139708.0
MIMIC50,300,142488.0
MIMIC50,300,144048.0
MIMIC50,300,146635.0
MIMIC50,300,150481.0
MIMIC50,400,159408.0
MIMIC50,400,162878.0
MIMIC50,400,167140.0
MIMIC50,400,170147.0
MIMIC50,400,170173.0
MIMIC50,400,173939.0
MIMIC50,400,177540.0
MIMIC50,400,178704.0
MIMIC50,400,180540.0
MIMIC50,400,186664.0
MIMIC50,500,184400.0
MIMIC50,500,189311.0
MIMIC50,500,189341.0
MIMIC50,500,191470.0
MIMIC50,500,193857.0
MIMIC50,500,197415.0
MIMIC50,500,199969.0
MIMIC50,500,203156.0
MIMIC50,500,205998.0
MIMIC50,500,214320.0
MIMIC50,600,212236.0
MIMIC50,600,212545.0
MIMIC50,600,212697.0
MIMIC50,600,219131.0
MIMIC50,600,219803.0
MIMIC50,600,222015.0
MIMIC50,600,222705.0
MIMIC50,600,233731.0
MIMIC50,600,234065.0
MIMIC50,600,240090.0
MIMIC50,700,229339.0
MIMIC50,700,237920.0
MIMIC50,700,242222.0
MIMIC50,700,244298.0
MIMIC50,700,245341.0
MIMIC50,700,246060.0
MIMIC50,700,249067.0
MIMIC50,700,249288.0
MIMIC50,700,249412.0
MIMIC50,700,252952.0
MIMIC50,800,246325.0
MIMIC50,800,255882.0
MIMIC50,800,257496.0
MIMIC50,800,261068.0
MIMIC50,800,261149.0
MIMIC50,800,262234.0
MIMIC50,800,263882.0
MIMIC50,800,267139.0
MIMIC50,800,269290.0
MIMIC50,800,276966.0
MIMIC50,900,273795.0
MIMIC50,900,276192.0
MIMIC50,900,280754.0
MIMIC50,900,281137.0
MIMIC50,900,281617.0
MIMIC50,900,282407.0
MIMIC50,900,285497.0
MIMIC50,900,290903.0
MIMIC50,900,291693.0
MIMIC50,900,293927.0
MIMIC50,1000,287037.0
MIMIC50,1000,297069.0
MIMIC50,1000,299814.0
MIMIC50,1000,300109.0
MIMIC50,1000,301702.0
MIMIC50,1000,304056.0
MIMIC50,1000,306751.0
